instance_id,question_family_id,domain,question_type,context_length_label,status,input_tokens,generated_tokens_count,generation_latency_seconds,peak_allocated_vram_bytes,peak_reserved_vram_bytes,usable_answer_output,hit_max_new_tokens_128,degenerate_output,malformed_output_pattern
FRED_0004_82K,FRED_0004,FRED,DIRECT_RETRIEVAL,82K,SUCCESS,81770,9,11.287077437154949,21886166528,23746052096,True,False,False,usable_answer_line
FRED_0004_8K,FRED_0004,FRED,DIRECT_RETRIEVAL,8K,SUCCESS,8350,9,0.6101633217185736,8012363264,23746052096,True,False,False,usable_answer_line
FRED_0005_16K,FRED_0005,FRED,DIRECT_RETRIEVAL,16K,SUCCESS,16423,8,1.2062623826786876,9537837568,23746052096,True,False,False,usable_answer_line
FRED_0005_32K,FRED_0005,FRED,DIRECT_RETRIEVAL,32K,SUCCESS,32556,8,2.8198122596368194,12586328576,23746052096,True,False,False,usable_answer_line
FRED_0005_4K,FRED_0005,FRED,DIRECT_RETRIEVAL,4K,SUCCESS,4256,8,0.30293035693466663,7240858112,23746052096,True,False,False,usable_answer_line
FRED_0005_64K,FRED_0005,FRED,DIRECT_RETRIEVAL,64K,SUCCESS,64952,8,7.771589932963252,18707876352,23746052096,True,False,False,usable_answer_line
FRED_0005_82K,FRED_0005,FRED,DIRECT_RETRIEVAL,82K,SUCCESS,81727,8,11.235068504698575,21877680640,23746052096,True,False,False,usable_answer_line
FRED_0005_8K,FRED_0005,FRED,DIRECT_RETRIEVAL,8K,SUCCESS,8303,8,0.5953270345926285,8003482112,23746052096,True,False,False,usable_answer_line
FRED_0006_16K,FRED_0006,FRED,ENTITY_UNIT_BINDING,16K,SUCCESS,16390,7,1.1923337606713176,9531602432,23746052096,True,False,False,usable_answer_line
FRED_0006_32K,FRED_0006,FRED,ENTITY_UNIT_BINDING,32K,SUCCESS,32605,7,2.810715817846358,12595588608,23746052096,True,False,False,usable_answer_line
FRED_0006_4K,FRED_0006,FRED,ENTITY_UNIT_BINDING,4K,SUCCESS,4290,7,0.29826072324067354,7246886400,23746052096,True,False,False,usable_answer_line
FRED_0006_64K,FRED_0006,FRED,ENTITY_UNIT_BINDING,64K,SUCCESS,64960,7,7.749254104681313,18709387776,23746052096,True,False,False,usable_answer_line
FRED_0006_82K,FRED_0006,FRED,ENTITY_UNIT_BINDING,82K,SUCCESS,81754,7,11.204066191799939,21883405824,23746052096,True,False,False,usable_answer_line
FRED_0006_8K,FRED_0006,FRED,ENTITY_UNIT_BINDING,8K,SUCCESS,8329,7,0.5801995089277625,8008396288,23746052096,True,False,False,usable_answer_line
FRED_0007_16K,FRED_0007,FRED,ENTITY_UNIT_BINDING,16K,SUCCESS,16371,8,1.169521290808916,9528762880,23746052096,True,False,False,usable_answer_line
FRED_0007_32K,FRED_0007,FRED,ENTITY_UNIT_BINDING,32K,SUCCESS,32579,8,2.823525382205844,12590676480,23746052096,True,False,False,usable_answer_line
FRED_0007_4K,FRED_0007,FRED,ENTITY_UNIT_BINDING,4K,SUCCESS,4240,8,0.3077313844114542,7237540352,23746052096,True,False,False,usable_answer_line
FRED_0007_64K,FRED_0007,FRED,ENTITY_UNIT_BINDING,64K,SUCCESS,64980,8,7.786610642448068,18713168384,23746052096,True,False,False,usable_answer_line
FRED_0007_82K,FRED_0007,FRED,ENTITY_UNIT_BINDING,82K,SUCCESS,81765,8,11.236812033690512,21885304320,23746052096,True,False,False,usable_answer_line
FRED_0007_8K,FRED_0007,FRED,ENTITY_UNIT_BINDING,8K,SUCCESS,8317,8,0.5899547208100557,8006127104,23746052096,True,False,False,usable_answer_line
FRED_0008_16K,FRED_0008,FRED,ENTITY_UNIT_BINDING,16K,SUCCESS,16406,8,1.211867486126721,9534625280,23746052096,True,False,False,usable_answer_line
FRED_0008_32K,FRED_0008,FRED,ENTITY_UNIT_BINDING,32K,SUCCESS,32586,8,2.8223144775256515,12591998464,23746052096,True,False,False,usable_answer_line
FRED_0008_4K,FRED_0008,FRED,ENTITY_UNIT_BINDING,4K,SUCCESS,4281,8,0.31077379919588566,7245202432,23746052096,True,False,False,usable_answer_line
FRED_0008_64K,FRED_0008,FRED,ENTITY_UNIT_BINDING,64K,SUCCESS,64962,8,7.794639719650149,18709767680,23746052096,True,False,False,usable_answer_line
FRED_0008_82K,FRED_0008,FRED,ENTITY_UNIT_BINDING,82K,SUCCESS,81779,8,11.262893465347588,21887719936,23746052096,True,False,False,usable_answer_line
FRED_0008_8K,FRED_0008,FRED,ENTITY_UNIT_BINDING,8K,SUCCESS,8315,8,0.6062493938952684,8005749248,23746052096,True,False,False,usable_answer_line
FRED_0009_16K,FRED_0009,FRED,ENTITY_UNIT_BINDING,16K,SUCCESS,16367,9,1.184760158881545,9528238592,23746052096,True,False,False,usable_answer_line
FRED_0009_32K,FRED_0009,FRED,ENTITY_UNIT_BINDING,32K,SUCCESS,32612,9,2.848115511238575,12597828096,23746052096,True,False,False,usable_answer_line
FRED_0009_4K,FRED_0009,FRED,ENTITY_UNIT_BINDING,4K,SUCCESS,4271,9,0.3230447471141815,7243333632,23746052096,True,False,False,usable_answer_line
FRED_0009_64K,FRED_0009,FRED,ENTITY_UNIT_BINDING,64K,SUCCESS,64921,9,7.8241517543792725,18702020096,23746052096,True,False,False,usable_answer_line
FRED_0009_82K,FRED_0009,FRED,ENTITY_UNIT_BINDING,82K,SUCCESS,81794,9,11.300348732620478,21890342400,23746052096,True,False,False,usable_answer_line
FRED_0009_8K,FRED_0009,FRED,ENTITY_UNIT_BINDING,8K,SUCCESS,8297,9,0.6020461972802877,8002348544,23746052096,True,False,False,usable_answer_line
FRED_0010_16K,FRED_0010,FRED,RETRIEVAL_CALCULATION,16K,SUCCESS,16458,8,1.2117594424635172,9545336320,23746052096,True,False,False,usable_answer_line
FRED_0010_32K,FRED_0010,FRED,RETRIEVAL_CALCULATION,32K,SUCCESS,32651,8,2.8294144365936518,12604281344,23746052096,True,False,False,usable_answer_line
FRED_0010_4K,FRED_0010,FRED,RETRIEVAL_CALCULATION,4K,SUCCESS,4320,8,0.31054315250366926,7252492800,23746052096,True,False,False,usable_answer_line
FRED_0010_64K,FRED_0010,FRED,RETRIEVAL_CALCULATION,64K,SUCCESS,64981,8,7.754518157802522,18717937152,21569208320,True,False,False,usable_answer_line
FRED_0010_82K,FRED_0010,FRED,RETRIEVAL_CALCULATION,82K,SUCCESS,81750,8,11.229917045682669,21882715648,23746052096,True,False,False,usable_answer_line
FRED_0010_8K,FRED_0010,FRED,RETRIEVAL_CALCULATION,8K,SUCCESS,8378,8,0.594737539999187,8017653248,23746052096,True,False,False,usable_answer_line
FRED_0011_16K,FRED_0011,FRED,RETRIEVAL_CALCULATION,16K,SUCCESS,16504,8,1.2108960207551718,9553273344,23746052096,True,False,False,usable_answer_line
FRED_0011_32K,FRED_0011,FRED,RETRIEVAL_CALCULATION,32K,SUCCESS,32697,8,2.8351689148694277,12614655488,23746052096,True,False,False,usable_answer_line
FRED_0011_4K,FRED_0011,FRED,RETRIEVAL_CALCULATION,4K,SUCCESS,4334,8,0.3104470819234848,7255109120,23746052096,True,False,False,usable_answer_line
FRED_0011_64K,FRED_0011,FRED,RETRIEVAL_CALCULATION,64K,SUCCESS,65075,8,7.803943311795592,18731119104,23746052096,True,False,False,usable_answer_line
FRED_0011_82K,FRED_0011,FRED,RETRIEVAL_CALCULATION,82K,SUCCESS,81771,8,11.261228060349822,21886339584,23746052096,True,False,False,usable_answer_line
FRED_0011_8K,FRED_0011,FRED,RETRIEVAL_CALCULATION,8K,SUCCESS,8338,8,0.5899657206609845,8010096128,23746052096,True,False,False,usable_answer_line
FRED_0012_16K,FRED_0012,FRED,RETRIEVAL_CALCULATION,16K,SUCCESS,16434,8,1.2064870139583945,9539915264,23746052096,True,False,False,usable_answer_line
FRED_0012_32K,FRED_0012,FRED,RETRIEVAL_CALCULATION,32K,SUCCESS,32583,8,2.8352583507075906,12591432192,23746052096,True,False,False,usable_answer_line
FRED_0012_4K,FRED_0012,FRED,RETRIEVAL_CALCULATION,4K,SUCCESS,4307,8,0.3160862009972334,7250610176,23746052096,True,False,False,usable_answer_line
FRED_0012_64K,FRED_0012,FRED,RETRIEVAL_CALCULATION,64K,SUCCESS,64974,8,7.794152349233627,18712034816,23746052096,True,False,False,usable_answer_line
FRED_0012_82K,FRED_0012,FRED,RETRIEVAL_CALCULATION,82K,SUCCESS,81756,8,11.240870064124465,21883750912,23746052096,True,False,False,usable_answer_line
FRED_0012_8K,FRED_0012,FRED,RETRIEVAL_CALCULATION,8K,SUCCESS,8319,8,0.5951685681939125,8006504960,23746052096,True,False,False,usable_answer_line
FRED_0013_16K,FRED_0013,FRED,RETRIEVAL_CALCULATION,16K,SUCCESS,16462,8,1.2217067191377282,9546026496,23746052096,True,False,False,usable_answer_line
FRED_0013_32K,FRED_0013,FRED,RETRIEVAL_CALCULATION,32K,SUCCESS,32656,8,2.8389594331383705,12605225472,23746052096,True,False,False,usable_answer_line
FRED_0013_4K,FRED_0013,FRED,RETRIEVAL_CALCULATION,4K,SUCCESS,4296,8,0.3173775216564536,7248007680,23746052096,True,False,False,usable_answer_line
FRED_0013_64K,FRED_0013,FRED,RETRIEVAL_CALCULATION,64K,SUCCESS,65021,8,7.788767813704908,18720914944,23746052096,True,False,False,usable_answer_line
FRED_0013_82K,FRED_0013,FRED,RETRIEVAL_CALCULATION,82K,SUCCESS,81752,8,11.228846495039761,21883060736,23746052096,True,False,False,usable_answer_line
FRED_0013_8K,FRED_0013,FRED,RETRIEVAL_CALCULATION,8K,SUCCESS,8312,8,0.5978687228634953,8005181952,23746052096,True,False,False,usable_answer_line
FRED_0014_16K,FRED_0014,FRED,RETRIEVAL_CALCULATION,16K,SUCCESS,16443,8,1.2035422027111053,9541616128,23746052096,True,False,False,usable_answer_line
FRED_0014_32K,FRED_0014,FRED,RETRIEVAL_CALCULATION,32K,SUCCESS,32634,8,2.826955445110798,12601263616,23746052096,True,False,False,usable_answer_line
FRED_0014_4K,FRED_0014,FRED,RETRIEVAL_CALCULATION,4K,SUCCESS,4284,8,0.3112337030470371,7245763072,23746052096,True,False,False,usable_answer_line
FRED_0014_64K,FRED_0014,FRED,RETRIEVAL_CALCULATION,64K,SUCCESS,64962,8,7.788887101225555,18709767680,23746052096,True,False,False,usable_answer_line
FRED_0014_82K,FRED_0014,FRED,RETRIEVAL_CALCULATION,82K,SUCCESS,81768,8,11.240920906886458,21885821440,23746052096,True,False,False,usable_answer_line
FRED_0014_8K,FRED_0014,FRED,RETRIEVAL_CALCULATION,8K,SUCCESS,8332,8,0.5968612441793084,8008962560,23746052096,True,False,False,usable_answer_line
FRED_0015_16K,FRED_0015,FRED,RETRIEVAL_CALCULATION,16K,SUCCESS,16439,8,1.2106292685493827,9540860416,23746052096,True,False,False,usable_answer_line
FRED_0015_32K,FRED_0015,FRED,RETRIEVAL_CALCULATION,32K,SUCCESS,32621,8,2.8265265449881554,12599234048,23746052096,True,False,False,usable_answer_line
FRED_0015_4K,FRED_0015,FRED,RETRIEVAL_CALCULATION,4K,SUCCESS,4298,8,0.31243976205587387,7249352192,23746052096,True,False,False,usable_answer_line
FRED_0015_64K,FRED_0015,FRED,RETRIEVAL_CALCULATION,64K,SUCCESS,64969,8,7.787262873724103,18711090688,23746052096,True,False,False,usable_answer_line
FRED_0015_82K,FRED_0015,FRED,RETRIEVAL_CALCULATION,82K,SUCCESS,81720,8,11.238716365769506,21876357632,23746052096,True,False,False,usable_answer_line
FRED_0015_8K,FRED_0015,FRED,RETRIEVAL_CALCULATION,8K,SUCCESS,8333,8,0.5938152140006423,8009152000,23746052096,True,False,False,usable_answer_line
FRED_0016_16K,FRED_0016,FRED,RETRIEVAL_CALCULATION,16K,SUCCESS,16440,8,1.2069244366139174,9541048832,23746052096,True,False,False,usable_answer_line
FRED_0016_32K,FRED_0016,FRED,RETRIEVAL_CALCULATION,32K,SUCCESS,32624,8,2.822918080724776,12599702016,23746052096,True,False,False,usable_answer_line
FRED_0016_4K,FRED_0016,FRED,RETRIEVAL_CALCULATION,4K,SUCCESS,4270,8,0.30845634918659925,7243146752,23746052096,True,False,False,usable_answer_line
FRED_0016_64K,FRED_0016,FRED,RETRIEVAL_CALCULATION,64K,SUCCESS,64993,8,7.78727025911212,18715624960,23746052096,True,False,False,usable_answer_line
FRED_0016_82K,FRED_0016,FRED,RETRIEVAL_CALCULATION,82K,SUCCESS,81786,8,11.25257490389049,21888927232,23746052096,True,False,False,usable_answer_line
FRED_0016_8K,FRED_0016,FRED,RETRIEVAL_CALCULATION,8K,SUCCESS,8352,8,0.5977039951831102,8012741120,23746052096,True,False,False,usable_answer_line
FRED_0017_16K,FRED_0017,FRED,TEMPORAL_VERSION,16K,SUCCESS,16382,9,1.1869304440915585,9530204672,23746052096,True,False,False,usable_answer_line
FRED_0017_32K,FRED_0017,FRED,TEMPORAL_VERSION,32K,SUCCESS,32580,7,2.8009573752060533,12590864896,23746052096,True,False,False,usable_answer_line
FRED_0017_4K,FRED_0017,FRED,TEMPORAL_VERSION,4K,SUCCESS,4285,9,0.32244111225008965,7245949952,23746052096,True,False,False,usable_answer_line
FRED_0017_64K,FRED_0017,FRED,TEMPORAL_VERSION,64K,SUCCESS,64976,7,7.748882194980979,18712412672,23746052096,True,False,False,usable_answer_line
FRED_0017_82K,FRED_0017,FRED,TEMPORAL_VERSION,82K,SUCCESS,81768,7,11.196543888188899,21885821440,23746052096,True,False,False,usable_answer_line
FRED_0017_8K,FRED_0017,FRED,TEMPORAL_VERSION,8K,SUCCESS,8281,9,0.5875641107559204,8002336256,20631781376,True,False,False,usable_answer_line
FRED_0018_16K,FRED_0018,FRED,TEMPORAL_VERSION,16K,SUCCESS,16436,8,1.2096124198287725,9540293120,23746052096,True,False,False,usable_answer_line
FRED_0018_32K,FRED_0018,FRED,TEMPORAL_VERSION,32K,SUCCESS,32604,8,2.824610502459109,12595399168,23746052096,True,False,False,usable_answer_line
FRED_0018_4K,FRED_0018,FRED,TEMPORAL_VERSION,4K,SUCCESS,4311,8,0.3077402664348483,7251169280,23746052096,True,False,False,usable_answer_line
FRED_0018_64K,FRED_0018,FRED,TEMPORAL_VERSION,64K,SUCCESS,65004,8,7.8016146291047335,18717702656,23746052096,True,False,False,usable_answer_line
FRED_0018_82K,FRED_0018,FRED,TEMPORAL_VERSION,82K,SUCCESS,81784,8,11.24443107098341,21888582144,23746052096,True,False,False,usable_answer_line
FRED_0018_8K,FRED_0018,FRED,TEMPORAL_VERSION,8K,SUCCESS,8332,8,0.59793864749372,8008962560,23746052096,True,False,False,usable_answer_line
FRED_0019_16K,FRED_0019,FRED,TEMPORAL_VERSION,16K,SUCCESS,16410,8,1.210768111050129,9535380992,23746052096,True,False,False,usable_answer_line
FRED_0019_32K,FRED_0019,FRED,TEMPORAL_VERSION,32K,SUCCESS,32573,8,2.817568888887763,12589540864,23746052096,True,False,False,usable_answer_line
FRED_0019_4K,FRED_0019,FRED,TEMPORAL_VERSION,4K,SUCCESS,4263,8,0.3117825537919998,7241838592,23746052096,True,False,False,usable_answer_line
FRED_0019_64K,FRED_0019,FRED,TEMPORAL_VERSION,64K,SUCCESS,64902,8,7.779809392057359,18698429952,23746052096,True,False,False,usable_answer_line
FRED_0019_82K,FRED_0019,FRED,TEMPORAL_VERSION,82K,SUCCESS,81791,8,11.265725239180028,21889790464,23746052096,True,False,False,usable_answer_line
FRED_0019_8K,FRED_0019,FRED,TEMPORAL_VERSION,8K,SUCCESS,8283,8,0.5898763239383698,7999703552,23746052096,True,False,False,usable_answer_line
FRED_0020_16K,FRED_0020,FRED,TEMPORAL_VERSION,16K,SUCCESS,16441,9,1.2254543220624328,9541238272,23746052096,True,False,False,usable_answer_line
FRED_0020_32K,FRED_0020,FRED,TEMPORAL_VERSION,32K,SUCCESS,32592,9,2.847631816752255,12593132032,23746052096,True,False,False,usable_answer_line
FRED_0020_4K,FRED_0020,FRED,TEMPORAL_VERSION,4K,SUCCESS,4297,9,0.3218101169914007,7249212416,23746052096,True,False,False,usable_answer_line
FRED_0020_64K,FRED_0020,FRED,TEMPORAL_VERSION,64K,SUCCESS,65000,9,7.823636661283672,18716946944,23746052096,True,False,False,usable_answer_line
FRED_0020_82K,FRED_0020,FRED,TEMPORAL_VERSION,82K,SUCCESS,81755,9,11.29422954749316,21883578880,23746052096,True,False,False,usable_answer_line
FRED_0020_8K,FRED_0020,FRED,TEMPORAL_VERSION,8K,SUCCESS,8327,9,0.609937977977097,8008018432,23746052096,True,False,False,usable_answer_line
FRED_0021_16K,FRED_0021,FRED,UNANSWERABLE,16K,SUCCESS,16387,8,1.2033953294157982,9531036160,23746052096,True,False,False,usable_answer_line
FRED_0021_32K,FRED_0021,FRED,UNANSWERABLE,32K,SUCCESS,32568,8,2.820260876789689,12588595712,23746052096,True,False,False,usable_answer_line
FRED_0021_4K,FRED_0021,FRED,UNANSWERABLE,4K,SUCCESS,4258,10,0.33795997500419617,7241104896,23746052096,True,False,False,usable_answer_line
FRED_0021_64K,FRED_0021,FRED,UNANSWERABLE,64K,SUCCESS,65009,8,7.79526327829808,18718647808,23746052096,True,False,False,usable_answer_line
FRED_0021_82K,FRED_0021,FRED,UNANSWERABLE,82K,SUCCESS,81799,8,11.270785517059267,21891287552,23746052096,True,False,False,usable_answer_line
FRED_0021_8K,FRED_0021,FRED,UNANSWERABLE,8K,SUCCESS,8332,10,0.6182837188243866,8008962560,23746052096,True,False,False,usable_answer_line
FRED_0022_16K,FRED_0022,FRED,UNANSWERABLE,16K,SUCCESS,16383,10,1.1989026982337236,9530335744,23746052096,True,False,False,usable_answer_line
FRED_0022_32K,FRED_0022,FRED,UNANSWERABLE,32K,SUCCESS,32564,10,2.8654017886146903,12587840000,23746052096,True,False,False,usable_answer_line
FRED_0022_4K,FRED_0022,FRED,UNANSWERABLE,4K,SUCCESS,4258,10,0.32759782671928406,7241104896,23746052096,True,False,False,usable_answer_line
FRED_0022_64K,FRED_0022,FRED,UNANSWERABLE,64K,SUCCESS,64936,8,7.781397935003042,18704853504,23746052096,True,False,False,usable_answer_line
FRED_0022_82K,FRED_0022,FRED,UNANSWERABLE,82K,SUCCESS,81766,8,11.26084890961647,21885476352,23746052096,True,False,False,usable_answer_line
FRED_0022_8K,FRED_0022,FRED,UNANSWERABLE,8K,SUCCESS,8286,10,0.6219548210501671,8000269824,23746052096,True,False,False,usable_answer_line
FRED_0023_16K,FRED_0023,FRED,UNANSWERABLE,16K,SUCCESS,16412,10,1.2411378575488925,9535758848,23746052096,True,False,False,usable_answer_line
FRED_0023_32K,FRED_0023,FRED,UNANSWERABLE,32K,SUCCESS,32613,10,2.868792776018381,12597984768,23746052096,True,False,False,usable_answer_line
FRED_0023_4K,FRED_0023,FRED,UNANSWERABLE,4K,SUCCESS,4276,10,0.3354789111763239,7244268032,23746052096,True,False,False,usable_answer_line
FRED_0023_64K,FRED_0023,FRED,UNANSWERABLE,64K,SUCCESS,64986,8,7.786622882820666,18714301952,23746052096,True,False,False,usable_answer_line
FRED_0023_82K,FRED_0023,FRED,UNANSWERABLE,82K,SUCCESS,81795,8,11.257391344755888,21890531840,23746052096,True,False,False,usable_answer_line
FRED_0023_8K,FRED_0023,FRED,UNANSWERABLE,8K,SUCCESS,8307,10,0.6189204128459096,8004237824,23746052096,True,False,False,usable_answer_line
FRED_0024_16K,FRED_0024,FRED,UNANSWERABLE,16K,SUCCESS,16389,10,1.2413907870650291,9531414016,23746052096,True,False,False,usable_answer_line
FRED_0024_32K,FRED_0024,FRED,UNANSWERABLE,32K,SUCCESS,32564,10,2.8631174601614475,12587840000,23746052096,True,False,False,usable_answer_line
FRED_0024_4K,FRED_0024,FRED,UNANSWERABLE,4K,SUCCESS,4279,10,0.33793047443032265,7244828672,23746052096,True,False,False,usable_answer_line
FRED_0024_64K,FRED_0024,FRED,UNANSWERABLE,64K,SUCCESS,64996,8,7.786090328358114,18716191232,23746052096,True,False,False,usable_answer_line
FRED_0024_82K,FRED_0024,FRED,UNANSWERABLE,82K,SUCCESS,81775,10,11.3197216168046,21887029760,23746052096,True,False,False,usable_answer_line
FRED_0024_8K,FRED_0024,FRED,UNANSWERABLE,8K,SUCCESS,8278,10,0.6186020839959383,7998758400,23746052096,True,False,False,usable_answer_line
FRED_0025_16K,FRED_0025,FRED,UNANSWERABLE,16K,SUCCESS,16393,10,1.2515384759753942,9532169728,23746052096,True,False,False,usable_answer_line
FRED_0025_32K,FRED_0025,FRED,UNANSWERABLE,32K,SUCCESS,32542,10,2.8650620421394706,12583683584,23746052096,True,False,False,usable_answer_line
FRED_0025_4K,FRED_0025,FRED,UNANSWERABLE,4K,SUCCESS,4240,10,0.338487833738327,7237540352,23746052096,True,False,False,usable_answer_line
FRED_0025_64K,FRED_0025,FRED,UNANSWERABLE,64K,SUCCESS,64917,8,7.782512824051082,18701264384,23746052096,True,False,False,usable_answer_line
FRED_0025_82K,FRED_0025,FRED,UNANSWERABLE,82K,SUCCESS,81793,8,11.252900830470026,21890153984,23746052096,True,False,False,usable_answer_line
FRED_0025_8K,FRED_0025,FRED,UNANSWERABLE,8K,SUCCESS,8299,10,0.6078260214999318,8002726400,23746052096,True,False,False,usable_answer_line
FRED_0026_16K,FRED_0026,FRED,DIRECT_RETRIEVAL,16K,SUCCESS,16397,8,1.2090400401502848,9532925440,23746052096,True,False,False,usable_answer_line
FRED_0026_32K,FRED_0026,FRED,DIRECT_RETRIEVAL,32K,SUCCESS,32637,8,2.829085784032941,12601732608,23746052096,True,False,False,usable_answer_line
FRED_0026_4K,FRED_0026,FRED,DIRECT_RETRIEVAL,4K,SUCCESS,4288,8,0.3109349086880684,7246510592,23746052096,True,False,False,usable_answer_line
FRED_0026_64K,FRED_0026,FRED,DIRECT_RETRIEVAL,64K,SUCCESS,65045,8,7.810004907660186,18725451264,23746052096,True,False,False,usable_answer_line
FRED_0026_82K,FRED_0026,FRED,DIRECT_RETRIEVAL,82K,SUCCESS,81757,8,11.251601501367986,21883923968,23746052096,True,False,False,usable_answer_line
FRED_0026_8K,FRED_0026,FRED,DIRECT_RETRIEVAL,8K,SUCCESS,8350,8,0.5952962059527636,8012363264,23746052096,True,False,False,usable_answer_line
FRED_0027_16K,FRED_0027,FRED,DIRECT_RETRIEVAL,16K,SUCCESS,16387,9,1.2215329259634018,9531036160,23746052096,True,False,False,usable_answer_line
FRED_0027_32K,FRED_0027,FRED,DIRECT_RETRIEVAL,32K,SUCCESS,32606,7,2.802961777895689,12595777024,23746052096,True,False,False,usable_answer_line
FRED_0027_4K,FRED_0027,FRED,DIRECT_RETRIEVAL,4K,SUCCESS,4292,7,0.30525585915893316,7247260160,23746052096,True,False,False,usable_answer_line
FRED_0027_64K,FRED_0027,FRED,DIRECT_RETRIEVAL,64K,SUCCESS,64958,9,7.8273146683350205,18709009920,23746052096,True,False,False,usable_answer_line
FRED_0027_82K,FRED_0027,FRED,DIRECT_RETRIEVAL,82K,SUCCESS,81782,7,11.220010102726519,21888237056,23746052096,True,False,False,usable_answer_line
FRED_0027_8K,FRED_0027,FRED,DIRECT_RETRIEVAL,8K,SUCCESS,8322,7,0.5805500000715256,8007073280,23746052096,True,False,False,usable_answer_line
FRED_0028_16K,FRED_0028,FRED,DIRECT_RETRIEVAL,16K,SUCCESS,16457,8,1.2118692332878709,9545164288,23746052096,True,False,False,usable_answer_line
FRED_0028_32K,FRED_0028,FRED,DIRECT_RETRIEVAL,32K,SUCCESS,32656,8,2.8320338120684028,12605225472,23746052096,True,False,False,usable_answer_line
FRED_0028_4K,FRED_0028,FRED,DIRECT_RETRIEVAL,4K,SUCCESS,4297,8,0.31111022643744946,7249212416,23746052096,True,False,False,usable_answer_line
FRED_0028_64K,FRED_0028,FRED,DIRECT_RETRIEVAL,64K,SUCCESS,64994,8,7.786315944045782,18715813376,23746052096,True,False,False,usable_answer_line
FRED_0028_82K,FRED_0028,FRED,DIRECT_RETRIEVAL,82K,SUCCESS,81783,8,11.233804860152304,21888410112,23746052096,True,False,False,usable_answer_line
FRED_0028_8K,FRED_0028,FRED,DIRECT_RETRIEVAL,8K,SUCCESS,8369,8,0.5965126613155007,8015953408,23746052096,True,False,False,usable_answer_line
FRED_0029_16K,FRED_0029,FRED,DIRECT_RETRIEVAL,16K,SUCCESS,16382,9,1.1844385312870145,9530204672,23746052096,True,False,False,usable_answer_line
FRED_0029_32K,FRED_0029,FRED,DIRECT_RETRIEVAL,32K,SUCCESS,32549,7,2.800192684866488,12585006592,23746052096,True,False,False,usable_answer_line
FRED_0029_4K,FRED_0029,FRED,DIRECT_RETRIEVAL,4K,SUCCESS,4299,9,0.32375796791166067,7249491968,23746052096,True,False,False,usable_answer_line
FRED_0029_64K,FRED_0029,FRED,DIRECT_RETRIEVAL,64K,SUCCESS,64917,7,7.746423978358507,18701264384,23746052096,True,False,False,usable_answer_line
FRED_0029_82K,FRED_0029,FRED,DIRECT_RETRIEVAL,82K,SUCCESS,81770,7,11.206417700275779,21886166528,23746052096,True,False,False,usable_answer_line
FRED_0029_8K,FRED_0029,FRED,DIRECT_RETRIEVAL,8K,SUCCESS,8289,7,0.5837612701579928,8000837120,23746052096,True,False,False,usable_answer_line
FRED_0030_16K,FRED_0030,FRED,DIRECT_RETRIEVAL,16K,SUCCESS,16399,9,1.2247216645628214,9533303296,23746052096,True,False,False,usable_answer_line
FRED_0030_32K,FRED_0030,FRED,DIRECT_RETRIEVAL,32K,SUCCESS,32599,9,2.8494038246572018,12594455040,23746052096,True,False,False,usable_answer_line
FRED_0030_4K,FRED_0030,FRED,DIRECT_RETRIEVAL,4K,SUCCESS,4258,9,0.32432858273386955,7241104896,23746052096,True,False,False,usable_answer_line
FRED_0030_64K,FRED_0030,FRED,DIRECT_RETRIEVAL,64K,SUCCESS,64985,9,7.829185435548425,18714113536,23746052096,True,False,False,usable_answer_line
FRED_0030_82K,FRED_0030,FRED,DIRECT_RETRIEVAL,82K,SUCCESS,81800,9,11.310556965880096,21891475968,23746052096,True,False,False,usable_answer_line
FRED_0030_8K,FRED_0030,FRED,DIRECT_RETRIEVAL,8K,SUCCESS,8288,9,0.6028752168640494,8000647680,23746052096,True,False,False,usable_answer_line
FRED_0031_16K,FRED_0031,FRED,DIRECT_RETRIEVAL,16K,SUCCESS,16396,9,1.2246357426047325,9532736000,23746052096,True,False,False,usable_answer_line
FRED_0031_32K,FRED_0031,FRED,DIRECT_RETRIEVAL,32K,SUCCESS,32616,9,2.850527831353247,12598452736,23746052096,True,False,False,usable_answer_line
FRED_0031_4K,FRED_0031,FRED,DIRECT_RETRIEVAL,4K,SUCCESS,4244,9,0.318411011248827,7238287872,23746052096,True,False,False,usable_answer_line
FRED_0031_64K,FRED_0031,FRED,DIRECT_RETRIEVAL,64K,SUCCESS,64970,7,7.765072388574481,18711279104,23746052096,True,False,False,usable_answer_line
FRED_0031_82K,FRED_0031,FRED,DIRECT_RETRIEVAL,82K,SUCCESS,81741,7,11.216256965883076,21881163264,23746052096,True,False,False,usable_answer_line
FRED_0031_8K,FRED_0031,FRED,DIRECT_RETRIEVAL,8K,SUCCESS,8327,7,0.583705953322351,8008018432,23746052096,True,False,False,usable_answer_line
FRED_0032_16K,FRED_0032,FRED,DIRECT_RETRIEVAL,16K,SUCCESS,16392,7,1.1954866843298078,9531980288,23746052096,True,False,False,usable_answer_line
FRED_0032_32K,FRED_0032,FRED,DIRECT_RETRIEVAL,32K,SUCCESS,32570,7,2.7988538555800915,12588973568,23746052096,True,False,False,usable_answer_line
FRED_0032_4K,FRED_0032,FRED,DIRECT_RETRIEVAL,4K,SUCCESS,4292,7,0.30171468667685986,7247260160,23746052096,True,False,False,usable_answer_line
